CreditScore,Age,Balance,Geography,Gender,Exited
578,45,148600.91,France,Male,1
519,48,71083.98,France,Male,0
632,40,139625.34,France,Female,1
679,39,0.0,France,Female,1
699,30,0.0,France,Male,0
615,64,81564.1,France,Male,0
622,36,0.0,Spain,Male,0
755,28,124540.28,France,Female,0
767,42,133616.39,France,Female,0
752,38,101648.5,Germany,Female,0
633,26,124281.84,France,Female,0
717,59,0.0,France,Female,0
585,45,0.0,Spain,Male,0
751,37,183613.66,France,Female,0
754,65,136186.44,Germany,Male,1
495,47,137682.68,France,Male,0
650,34,106005.54,France,Male,0
529,31,152310.55,France,Female,0
585,43,0.0,France,Female,0
668,32,134446.04,Spain,Male,0
591,38,142289.28,France,Female,0
731,19,0.0,France,Male,0
754,45,0.0,France,Female,1
650,46,149003.76,Germany,Female,0
588,41,131341.46,Germany,Male,0
712,29,77919.78,Spain,Female,0
691,34,0.0,France,Female,0
771,41,108309.0,France,Female,1
678,39,0.0,Spain,Female,0
719,40,0.0,Spain,Female,0
610,36,115462.02,Germany,Male,0
722,37,0.0,Spain,Male,0
758,23,122739.1,Germany,Female,1
709,32,0.0,France,Female,0
634,53,113781.5,Germany,Female,1
678,49,0.0,Spain,Female,0
633,35,0.0,France,Male,0
710,43,128284.45,France,Male,1
640,45,120591.19,Germany,Male,0
656,63,0.0,France,Male,0
551,59,166968.28,France,Female,1
786,39,0.0,Spain,Female,0
561,49,0.0,France,Female,0
807,42,0.0,Spain,Male,0
602,38,71667.97,Germany,Male,0
727,31,82729.47,Germany,Female,0
678,40,0.0,France,Male,0
730,23,0.0,France,Male,0
596,30,0.0,Spain,Female,0
686,39,129626.19,Germany,Male,0
684,26,114035.39,Germany,Female,0
797,32,151922.94,Germany,Male,0
658,39,0.0,France,Female,0
653,27,107751.68,Spain,Female,0
641,37,0.0,France,Male,0
656,41,101179.23,Spain,Female,0
750,36,0.0,Spain,Female,0
768,40,0.0,France,Female,0
568,33,0.0,France,Male,0
706,36,58571.18,Germany,Male,0
430,38,153058.64,Germany,Female,0
745,35,98270.34,Germany,Male,0
747,43,130788.71,France,Male,1
657,40,99165.84,Germany,Male,1
639,42,0.0,France,Female,0
704,44,0.0,France,Male,0
651,23,115636.05,Spain,Male,0
706,44,185932.18,Germany,Female,0
632,30,72549.0,Germany,Male,0
751,42,0.0,France,Male,0
767,35,0.0,France,Female,0
741,39,0.0,France,Male,0
651,29,121890.06,Germany,Male,1
601,46,99786.07,France,Male,1
520,34,0.0,France,Male,0
626,27,115084.53,Germany,Male,0
811,30,0.0,France,Male,0
730,32,127661.69,France,Female,0
604,47,118907.6,Germany,Female,1
499,44,77627.33,Germany,Female,0
754,40,160625.17,Spain,Male,0
716,29,0.0,Spain,Female,0
636,20,124266.86,France,Female,0
470,25,127974.06,France,Female,0
444,43,0.0,France,Male,0
809,48,0.0,Spain,Female,1
850,30,104911.35,Germany,Female,0
637,27,0.0,France,Male,0
512,43,0.0,France,Male,0
774,43,110646.54,Spain,Female,0
641,57,0.0,France,Male,0
586,42,126704.49,Germany,Male,0
611,30,0.0,France,Male,0
660,31,84560.04,Spain,Male,0
532,43,0.0,France,Male,1
557,38,129893.56,Germany,Female,0
730,25,167385.81,Spain,Male,0
535,27,0.0,France,Female,0
773,36,105858.71,Germany,Female,0
510,44,123070.89,Germany,Female,1
539,39,0.0,France,Male,0
690,48,0.0,Spain,Female,0
821,40,0.0,France,Female,0
687,35,125141.24,Germany,Male,0
557,46,96173.17,France,Female,0
532,37,0.0,Spain,Female,0
540,39,0.0,Spain,Male,0
705,55,0.0,France,Female,0
542,35,127543.11,Germany,Female,1
706,38,0.0,France,Male,0
765,56,0.0,France,Female,1
529,67,103101.56,France,Male,1
714,54,126113.28,France,Male,0
582,41,40488.76,France,Male,0
609,40,137389.77,Germany,Female,0
518,28,85146.36,France,Female,0
791,35,129828.58,Germany,Male,1
747,42,80214.36,France,Male,1
565,40,0.0,France,Female,0
735,34,141796.43,France,Male,0
697,49,195238.29,France,Female,1
813,27,111348.15,Germany,Male,0
772,43,0.0,France,Male,0
606,71,0.0,France,Female,0
667,42,64404.26,Germany,Female,0
637,40,154309.67,Germany,Male,1
542,67,129431.36,France,Male,0
762,43,134204.67,Spain,Female,0
698,39,0.0,France,Female,0
850,32,0.0,France,Female,0
621,50,0.0,France,Female,1
671,48,116711.06,Germany,Female,0
775,31,0.0,France,Male,0
504,34,54980.81,Spain,Male,0
751,37,99773.85,Spain,Female,0
691,30,101231.77,Germany,Male,0
841,32,117070.21,Germany,Male,0
709,23,73314.04,Germany,Male,0
673,37,0.0,France,Male,0
541,37,212314.03,France,Male,0
661,31,136067.82,France,Female,0
784,42,109052.04,Spain,Female,0
742,35,79126.17,France,Female,0
850,55,0.0,Spain,Female,1
443,35,108308.0,France,Female,1
778,48,102290.56,Germany,Female,0
529,39,102025.08,France,Male,0
678,37,113383.07,Germany,Female,0
516,65,102541.1,Spain,Female,0
469,35,0.0,Spain,Male,0
786,40,0.0,Spain,Male,0
703,41,109941.51,France,Female,0
579,41,141749.68,Germany,Male,0
565,38,0.0,France,Male,0
443,44,0.0,France,Male,0
589,37,85146.48,France,Male,1
691,44,134066.1,France,Female,0
711,28,0.0,France,Female,0
775,27,0.0,Spain,Male,0
621,35,87619.29,France,Male,0
350,51,0.0,France,Male,1
668,30,0.0,Spain,Female,0
633,27,0.0,Spain,Male,0
697,43,103409.16,Germany,Male,1
734,30,123040.38,Germany,Female,0
434,41,108128.52,France,Male,0
646,48,169023.33,Germany,Male,0
764,30,0.0,France,Male,0
727,41,0.0,Spain,Female,0
724,29,0.0,France,Female,0
749,42,222267.63,Spain,Male,1
706,47,144090.42,Germany,Female,1
728,30,114835.43,France,Male,0
636,44,0.0,France,Male,0
634,34,145030.92,France,Male,0
627,43,71240.3,France,Male,0
518,59,138772.15,France,Male,0
687,29,93617.07,Spain,Female,0
622,23,0.0,Spain,Female,0
693,45,0.0,Spain,Female,0
450,25,74237.2,Spain,Male,0
664,49,127421.78,Germany,Female,1
663,28,61274.7,Spain,Female,0
660,34,106486.66,France,Male,0
579,29,73194.52,France,Female,0
655,44,146498.76,Germany,Female,1
683,47,0.0,France,Male,0
655,32,0.0,France,Female,0
575,30,0.0,Spain,Female,0
574,30,120355.0,Spain,Male,0
795,32,117265.21,France,Male,0
776,43,0.0,France,Female,0
707,52,0.0,Spain,Female,1
705,37,109974.22,Germany,Female,1
678,44,98009.13,Germany,Female,0
663,34,0.0,France,Male,0
748,66,0.0,France,Male,0
677,34,171671.9,Spain,Female,0
634,63,0.0,Spain,Male,1
350,60,0.0,France,Female,1
727,61,128213.96,France,Male,1
773,51,116197.65,Germany,Male,0
675,39,0.0,France,Male,0
649,36,86607.39,Spain,Female,0
552,29,0.0,France,Male,0
761,62,98854.34,Germany,Male,1
622,31,0.0,France,Male,0
615,59,0.0,France,Male,0
681,31,97338.19,Germany,Male,0
768,30,0.0,France,Male,0
617,34,0.0,Spain,Male,0
452,33,131698.57,France,Female,0
807,37,130110.45,Germany,Male,0
567,44,0.0,Spain,Male,0
603,24,165149.13,Spain,Male,0
617,37,101707.8,Spain,Female,0
701,34,105588.66,France,Female,0
820,39,111336.89,Germany,Male,1
438,60,78391.17,France,Male,0
600,27,0.0,Spain,Female,0
782,34,0.0,France,Male,1
638,41,144326.09,Germany,Female,1
850,27,101278.25,Germany,Male,0
741,19,108711.57,Germany,Female,0
689,73,108555.07,Spain,Male,0
743,35,146781.24,Germany,Female,0
493,36,0.0,France,Female,0
416,35,0.0,Spain,Male,0
725,25,0.0,France,Female,0
497,34,0.0,France,Male,0
537,66,103291.25,Germany,Male,0
706,29,209490.21,Spain,Female,1
651,38,0.0,Spain,Male,1
720,33,0.0,France,Male,0
797,45,0.0,France,Male,0
543,23,0.0,Spain,Male,0
454,34,0.0,France,Male,0
691,37,149405.18,France,Male,0
510,52,191665.21,France,Female,1
792,40,0.0,Spain,Female,0
721,41,135071.12,France,Male,0
765,41,0.0,France,Male,0
850,39,0.0,Spain,Male,0
681,38,181804.34,Germany,Male,0
586,60,47020.65,France,Female,1
753,36,128518.98,France,Female,1
593,38,142658.04,Germany,Female,0
674,21,120150.39,France,Female,0
610,35,81905.95,France,Female,0
652,26,137998.2,France,Male,0
850,26,123126.29,Germany,Female,0
740,51,0.0,France,Female,0
637,43,135645.29,Germany,Male,1
685,31,122449.31,Spain,Male,0
558,40,161766.87,Spain,Male,0
677,37,0.0,France,Female,0
592,36,123187.51,Germany,Male,0
652,36,150956.71,Germany,Male,0
662,42,105021.28,Spain,Female,0
543,64,0.0,France,Male,0
675,50,133204.91,Spain,Female,0
643,35,0.0,Spain,Female,0
611,49,115488.52,Germany,Female,1
412,29,0.0,France,Male,0
638,41,0.0,Spain,Male,0
824,38,0.0,Spain,Female,0
683,40,0.0,France,Female,0
562,39,130565.02,Germany,Female,1
599,41,91328.71,France,Female,0
753,35,0.0,France,Male,0
594,50,81310.34,France,Male,0
657,34,107136.6,France,Male,0
716,34,0.0,Spain,Male,0
850,43,0.0,France,Male,0
664,46,0.0,France,Male,1
558,33,108477.49,France,Male,1
606,40,144757.97,Germany,Male,0
776,33,0.0,Spain,Male,0
557,36,113110.26,Spain,Male,0
614,27,106414.57,France,Female,0
620,42,106920.91,Spain,Male,0
695,35,0.0,Spain,Male,0
729,39,131513.26,Germany,Female,0
571,53,0.0,France,Female,0
457,40,134320.23,France,Male,0
559,29,79715.36,France,Female,0
664,38,74306.19,France,Female,0
500,50,0.0,Spain,Female,1
782,42,126428.38,Germany,Male,0
708,38,99640.89,Spain,Male,0
681,43,66338.68,France,Male,1
674,39,0.0,Spain,Female,0
697,43,128226.37,Spain,Male,0
774,26,0.0,France,Female,0
624,36,0.0,France,Male,0
747,37,0.0,Spain,Male,0
715,32,0.0,France,Female,0
808,24,122168.65,France,Male,0
678,43,178074.33,France,Female,0
813,59,135078.41,Germany,Male,1
687,38,69434.4,Spain,Male,1
832,29,0.0,France,Female,0
668,72,0.0,France,Male,0
526,34,122726.56,Germany,Male,0
457,38,164496.99,France,Female,0
649,38,0.0,Spain,Female,0
669,41,150219.41,France,Female,0
668,42,187534.79,France,Male,1
466,30,0.0,France,Female,0
685,30,0.0,France,Male,0
610,34,103108.17,France,Male,0
582,50,96486.57,Germany,Female,0
702,36,90560.48,Germany,Male,0
556,46,131764.96,Spain,Male,1
812,24,92476.88,Spain,Female,0
645,47,152076.93,Germany,Male,1
809,43,0.0,France,Male,0
560,49,0.0,France,Male,1
744,29,43504.42,France,Male,0
731,39,0.0,Spain,Female,0
471,28,0.0,Spain,Female,0
686,38,93569.86,Germany,Female,1
668,45,102486.21,Spain,Male,0
575,36,0.0,France,Male,0
435,37,114346.3,Germany,Male,1
743,23,110203.77,France,Male,0
580,39,128362.59,France,Female,0
599,49,143888.22,Germany,Female,1
534,34,170600.78,Spain,Male,0
680,32,0.0,France,Female,0
631,46,0.0,Spain,Female,0
485,39,75339.64,France,Female,0
699,40,122038.34,France,Female,0
712,34,0.0,France,Male,0
603,51,186825.57,France,Male,1
850,40,124788.18,France,Male,0
584,41,0.0,France,Female,0
604,71,0.0,France,Female,0
586,51,138553.57,France,Male,0
467,39,0.0,Spain,Male,0
520,35,105387.89,France,Male,0
683,40,95053.1,Spain,Male,1
557,36,0.0,France,Male,0
613,32,0.0,Spain,Female,0
786,34,137361.96,France,Male,0
593,32,158537.42,Spain,Male,0
670,29,0.0,Spain,Female,0
657,48,143595.87,Germany,Female,1
718,32,169947.41,Germany,Male,0
623,24,148167.83,France,Female,0
496,31,0.0,France,Male,0
429,39,48023.83,France,Female,0
606,36,155655.46,France,Male,1
499,46,0.0,France,Female,0
642,62,0.0,France,Male,0
641,52,0.0,France,Female,1
673,32,121240.76,France,Male,0
570,36,0.0,France,Female,0
472,37,0.0,France,Female,0
550,35,129847.75,Germany,Male,0
625,55,118772.71,Germany,Female,1
516,46,0.0,France,Male,0
682,32,105163.88,Germany,Male,0
620,28,0.0,France,Male,0
626,39,0.0,France,Female,0
623,29,0.0,France,Female,0
569,35,93934.63,France,Female,0
724,69,117866.92,France,Female,0
678,55,0.0,France,Female,1
713,26,122857.46,Spain,Female,1
631,32,0.0,France,Male,0
846,37,127103.97,France,Female,0
660,43,0.0,France,Female,1
567,54,96402.96,France,Male,1
731,31,132512.26,France,Male,0
693,47,107604.66,Spain,Male,0
772,34,0.0,France,Male,0
657,38,0.0,France,Male,0
774,34,120875.23,Germany,Male,0
667,37,71786.9,France,Female,0
516,37,113143.12,France,Female,0
551,49,150777.72,Spain,Male,0
542,35,174894.53,Spain,Male,0
623,28,0.0,France,Male,0
701,43,160416.56,France,Female,0
583,48,91246.53,France,Male,1
731,46,0.0,Spain,Male,0
461,35,0.0,France,Female,0
702,23,98775.23,Germany,Female,0
565,47,139756.12,Germany,Female,1
711,42,177626.77,Spain,Male,1
664,54,0.0,France,Male,1
518,50,0.0,Spain,Male,1
728,42,0.0,Spain,Male,0
585,37,152496.82,Germany,Male,0
573,52,0.0,France,Male,0
568,26,112930.28,Germany,Male,0
602,26,113674.2,Germany,Female,1
603,44,0.0,France,Male,0
687,38,144450.58,France,Male,0
741,52,171236.3,France,Male,1
469,37,96776.49,Spain,Male,0
477,58,145984.92,Germany,Female,0
737,43,96353.8,Germany,Male,0
835,25,0.0,France,Male,0
717,33,115777.23,Germany,Female,0
562,51,122822.0,France,Female,0
758,61,0.0,Spain,Male,0
408,40,0.0,France,Male,0
650,32,79450.09,Spain,Female,0
582,33,122394.0,Germany,Male,0
706,43,0.0,Spain,Female,0
567,41,134378.89,Germany,Male,0
720,29,0.0,France,Male,0
631,31,88161.85,Spain,Female,0
623,41,142412.13,Spain,Male,0
514,35,121030.9,France,Male,0
650,35,165982.43,Germany,Female,0
673,35,0.0,Spain,Female,0
504,32,206663.75,France,Female,0
723,37,94661.53,Germany,Male,0
645,25,174400.36,France,Male,0
664,41,123428.69,Spain,Male,0
760,43,175735.5,Spain,Male,0
766,36,78381.13,Spain,Male,0
634,37,115345.86,France,Male,0
640,31,118613.34,Germany,Female,0
784,28,109960.06,Germany,Male,0
547,42,142703.4,Germany,Female,1
608,40,121729.42,Germany,Female,0
547,35,0.0,France,Female,0
612,43,139496.35,France,Female,0
573,28,0.0,Spain,Male,0
615,32,138521.83,Spain,Male,0
710,33,0.0,France,Female,0
674,38,83727.68,Germany,Female,0
702,38,0.0,Spain,Female,0
616,37,0.0,France,Male,0
688,32,124179.3,Spain,Male,0
605,36,128829.25,France,Male,0
676,33,171490.78,France,Male,0
708,33,0.0,Spain,Male,0
745,38,0.0,Spain,Female,0
661,20,0.0,Spain,Male,0
726,31,0.0,France,Male,0
475,40,160818.08,France,Male,1
751,54,156367.6,Germany,Male,0
645,59,121669.93,Germany,Female,1
775,42,133970.22,France,Male,0
540,41,0.0,France,Male,0
591,34,96127.27,France,Female,0
596,60,121907.97,Spain,Male,0
573,41,0.0,Spain,Male,0
577,31,0.0,Spain,Male,0
830,40,77701.64,Germany,Female,0
663,67,0.0,France,Male,0
421,34,0.0,France,Male,0
718,34,113922.44,Spain,Male,0
655,61,183997.7,Germany,Female,0
712,23,0.0,France,Male,0
663,28,0.0,France,Male,0
640,47,89799.46,France,Female,1
577,29,0.0,Spain,Male,0
546,36,85660.96,Spain,Female,0
802,37,115569.21,Germany,Male,0
590,45,81828.22,France,Female,0
594,18,132694.73,Germany,Male,0
577,51,108867.0,Spain,Male,1
541,39,0.0,France,Male,0
781,27,0.0,France,Female,0
806,34,96152.68,Germany,Male,0
723,49,153855.52,Germany,Female,1
535,45,0.0,France,Male,0
768,36,141334.95,France,Female,0
653,41,104584.11,Germany,Male,1
803,50,98173.02,Germany,Female,1
545,44,0.0,Spain,Female,0
581,38,135157.05,Germany,Female,0
513,49,171601.27,Germany,Female,0
731,29,179539.2,France,Male,0
727,39,80615.46,Germany,Male,0
560,47,0.0,Spain,Male,1
766,27,126285.73,Germany,Male,1
630,23,137964.51,Germany,Female,0
652,41,159434.03,Germany,Male,0
729,40,113574.61,Germany,Male,0
629,33,0.0,France,Female,0
667,33,124573.33,Germany,Male,0
671,31,105864.6,Germany,Female,0
768,47,104552.61,Germany,Female,1
732,35,0.0,France,Female,0
546,30,0.0,France,Female,0
630,55,0.0,France,Male,1
765,46,119492.88,Germany,Female,1
704,33,130499.09,France,Female,0
470,48,140576.11,Spain,Female,0
688,34,91025.58,Germany,Female,0
685,33,0.0,France,Female,1
567,38,125877.65,France,Female,0
720,64,45752.78,Spain,Male,1
609,39,121778.71,France,Male,0
521,49,127948.57,Germany,Female,0
556,30,0.0,France,Female,0
662,30,115286.68,Germany,Male,0
704,41,62078.21,Germany,Male,0
750,38,0.0,France,Female,0
619,32,175406.13,Spain,Female,1
468,26,131643.25,Spain,Male,0
435,44,151739.65,Germany,Male,0
529,43,93616.35,France,Male,0
702,60,138597.54,Germany,Female,1
608,41,0.0,France,Female,0
576,40,0.0,France,Male,1
666,27,85225.21,France,Female,0
730,36,148749.29,France,Female,0
647,52,130013.12,Germany,Male,1
516,27,0.0,Spain,Female,0
711,81,0.0,France,Female,0
736,54,111729.47,France,Male,0
768,36,180169.44,France,Female,0
427,40,0.0,Spain,Male,0
686,47,0.0,Spain,Female,1
690,42,0.0,France,Female,0
647,29,0.0,Spain,Female,0
714,35,0.0,France,Male,0
736,36,103914.17,Germany,Female,1
608,34,88772.87,France,Female,0
809,39,0.0,France,Female,0
745,40,131184.67,France,Female,0
781,38,117810.79,France,Male,1
527,31,0.0,France,Male,0
595,32,92466.21,Germany,Female,0
850,38,102741.15,Germany,Female,0
569,37,178755.84,France,Male,0
728,43,0.0,France,Male,0
473,32,146602.25,Germany,Female,0
738,29,0.0,France,Male,0
659,35,0.0,France,Male,0
597,38,115702.67,Spain,Male,0
445,61,137655.31,Germany,Female,0
671,29,0.0,France,Female,0
656,34,59877.33,Spain,Female,1
658,31,100082.14,France,Male,0
698,52,107304.39,Germany,Male,1
655,38,0.0,Spain,Male,0
772,41,96032.22,Spain,Male,0
681,33,0.0,Spain,Male,0
688,29,144553.5,Germany,Male,0
633,40,86172.81,Germany,Male,0
735,73,0.0,France,Male,0
521,29,87212.8,Germany,Female,0
541,36,0.0,France,Male,0
612,36,130700.92,Germany,Female,0
562,62,0.0,France,Male,0
703,32,0.0,France,Female,0
710,23,0.0,Spain,Male,0
731,40,171325.98,Spain,Female,1
703,58,92930.92,Spain,Male,0
618,40,0.0,France,Female,0
689,29,77556.79,France,Female,0
718,33,102874.28,France,Male,0
608,37,146093.39,France,Male,0
749,34,0.0,Spain,Male,1
753,51,79811.72,Spain,Male,1
630,39,105473.74,Spain,Male,1
693,43,121927.92,Germany,Female,1
838,40,61671.19,Spain,Female,1
756,39,149363.12,Germany,Female,0
775,27,152309.37,France,Female,0
635,33,0.0,France,Female,0
705,36,111629.29,Spain,Male,0
481,40,0.0,France,Male,0
727,49,96296.78,Spain,Female,1
595,20,95830.43,France,Male,0
535,38,135919.33,France,Female,0
578,59,185966.64,France,Male,1
597,29,0.0,France,Female,0
449,21,0.0,France,Female,0
850,43,92244.83,Germany,Female,0
494,35,112727.06,France,Female,0
676,34,100359.54,France,Female,0
818,43,105301.5,Germany,Male,0
712,45,112994.65,Spain,Male,0
672,40,89025.88,Germany,Male,0
636,35,95478.17,France,Male,0
698,37,0.0,France,Male,0
597,43,119127.46,Germany,Female,0
717,28,128206.79,France,Male,0
614,49,0.0,France,Male,0
708,23,71433.08,Germany,Female,0
507,36,118214.32,Germany,Male,1
581,27,102258.11,France,Female,0
579,39,151963.26,Spain,Female,0
504,46,163764.84,Spain,Female,1
737,32,128551.36,France,Female,0
540,31,118158.74,Spain,Female,0
609,32,118520.41,France,Male,0
778,24,0.0,France,Male,0
621,40,163823.37,France,Male,0
665,63,104469.58,Germany,Male,1
608,47,0.0,France,Female,0
680,36,0.0,Spain,Male,0
663,46,141726.88,Germany,Female,0
627,35,137852.96,Germany,Female,1
607,26,0.0,France,Male,0
681,43,154100.3,France,Female,0
766,45,0.0,France,Female,0
694,30,0.0,France,Male,0
411,54,0.0,France,Female,0
742,39,140004.96,France,Male,0
673,43,127132.96,Spain,Male,1
529,61,0.0,France,Male,0
519,38,125328.56,France,Female,0
573,35,0.0,France,Male,0
453,28,139986.65,Germany,Female,0
798,39,119787.76,Germany,Female,0
693,34,107556.06,Spain,Female,0
637,44,0.0,France,Female,0
672,47,0.0,France,Male,0
597,28,142705.95,France,Female,0
543,42,0.0,France,Male,0
695,56,0.0,Spain,Female,0
584,35,161613.94,France,Male,0
652,58,116353.2,Germany,Female,0
601,38,60013.81,France,Male,0
628,28,0.0,Spain,Male,0
607,32,144272.07,Germany,Male,0
646,46,0.0,France,Female,0
572,30,117696.67,France,Male,0
801,58,79954.61,Spain,Male,0
597,26,149989.39,France,Female,0
613,40,124339.9,France,Male,0
529,29,135759.4,Germany,Male,1
794,37,0.0,Spain,Female,0
557,34,83074.0,France,Male,0
499,28,141792.61,France,Female,0
544,26,0.0,France,Female,1
739,30,0.0,France,Female,0
458,43,106870.12,Germany,Female,0
528,31,120962.59,France,Male,0
773,51,0.0,Spain,Male,1
646,30,0.0,France,Female,0
564,31,110527.17,France,Male,0
624,52,133723.43,Germany,Female,1
682,52,112670.48,France,Female,1
726,44,0.0,France,Female,0
560,24,116084.32,France,Male,0
382,36,0.0,Spain,Male,1
457,38,0.0,Spain,Female,0
673,37,0.0,France,Female,0
584,40,82441.75,France,Female,0
629,39,0.0,France,Female,1
584,37,134171.8,Germany,Female,1
724,30,0.0,France,Male,0
644,31,0.0,France,Male,0
676,48,124442.38,Germany,Female,1
499,31,0.0,France,Male,0
598,60,0.0,France,Male,1
655,37,108862.76,Germany,Female,1
559,28,141099.43,France,Male,0
543,67,128843.67,France,Female,0
679,39,86843.61,France,Male,0
594,32,120074.97,Germany,Female,0
586,27,130231.8,France,Male,0
776,31,0.0,France,Female,0
699,39,109724.38,France,Male,0
847,35,111743.43,Germany,Female,0
582,35,121309.17,Germany,Male,0
648,38,82697.28,France,Male,0
618,49,44301.43,France,Female,1
543,31,138317.94,France,Female,0
642,49,120688.61,Germany,Male,1
462,27,176913.52,France,Male,0
640,47,89047.14,Spain,Male,0
740,40,114318.78,Germany,Male,1
773,50,0.0,France,Female,0
583,32,94753.55,Germany,Female,0
589,46,0.0,Spain,Female,0
509,35,0.0,France,Male,0
612,32,106520.73,Germany,Male,0
505,37,134006.39,Spain,Male,0
546,25,132837.7,Germany,Female,0
681,41,120549.29,France,Female,0
762,20,139432.55,France,Male,0
786,29,80895.44,Spain,Male,0
629,34,0.0,Spain,Male,0
787,39,171646.76,Spain,Female,0
713,42,109121.71,Spain,Male,0
541,39,109844.81,France,Female,0
451,31,140931.82,France,Female,0
