Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
0,1,1,1,47880.71
8,1,1,0,73882.49
7,1,1,0,162960.05
2,2,1,1,68807.47
7,2,1,0,144039.05
8,1,1,1,151192.18
1,1,0,0,120225.62
6,3,0,0,56118.81
2,2,0,1,130853.03
8,1,1,1,185156.94
9,1,0,1,35671.45
1,2,1,1,59568.24
0,2,0,0,139911.58
5,1,1,0,56770.76
1,1,1,1,157564.75
8,1,0,1,131473.31
6,1,0,0,90424.09
1,2,0,1,156660.21
0,3,0,0,88372.69
1,2,1,1,46200.71
10,1,1,0,160548.12
1,1,1,0,1262.83
6,1,1,1,188639.28
6,2,1,0,14665.28
2,1,1,0,156868.21
1,1,1,0,30461.55
4,2,1,1,123885.88
4,2,1,1,60688.38
1,2,1,0,21785.91
3,1,0,0,188135.69
7,2,1,0,154364.66
10,2,1,0,61312.15
4,1,1,1,47454.93
9,2,0,1,121102.9
10,1,1,0,137419.87
7,1,1,1,157664.02
2,2,1,0,148689.65
9,1,1,1,39789.62
8,1,1,1,165162.4
6,2,0,0,137674.55
3,2,1,0,101371.72
3,3,1,1,65066.48
9,2,1,0,107876.91
0,2,1,0,111180.3
2,2,1,0,115650.63
6,1,1,1,165035.17
4,2,1,0,193746.55
6,1,1,0,58458.26
7,2,0,1,52332.85
1,1,1,1,75959.1
10,1,1,0,123.07
4,1,1,0,167066.95
5,4,0,0,117572.59
4,2,1,1,7166.71
8,1,1,1,137173.39
7,3,1,0,116442.42
8,3,1,1,32421.32
8,2,0,1,104665.79
8,2,1,0,44215.86
1,1,1,0,20164.47
5,1,1,1,26691.31
4,1,0,1,107955.67
3,1,1,1,150048.37
1,2,1,0,192255.15
10,1,0,0,173245.68
3,1,0,1,121457.88
9,2,1,1,104804.74
10,1,0,0,69767.14
8,2,1,0,178373.43
9,2,0,0,99924.04
1,1,1,1,49594.19
10,1,1,1,186071.14
7,1,1,0,77511.45
1,2,1,1,54816.57
0,2,0,1,61290.99
8,3,1,1,191821.35
1,1,0,1,156768.45
3,1,1,0,73731.32
7,1,1,0,122190.22
8,2,1,1,123509.01
6,1,1,0,8199.5
10,2,1,1,14113.11
4,2,0,0,51705.01
7,1,1,0,161937.62
7,1,1,0,120892.96
1,1,1,1,65035.02
9,1,0,1,164257.37
9,1,1,0,51987.99
4,2,1,0,10899.63
6,1,1,0,177355.8
6,2,0,1,63889.1
3,3,1,1,176433.6
5,2,1,0,81313.51
5,2,0,1,13998.88
0,1,1,0,5771.56
5,1,1,1,42693.65
7,2,0,0,90839.61
5,1,1,1,54144.01
7,2,1,1,184312.88
7,2,1,0,20306.79
6,1,1,1,128256.18
4,2,1,0,182720.07
7,2,0,1,4082.52
7,2,0,0,102233.73
2,2,1,0,132002.83
9,2,1,0,126838.7
5,2,0,0,181461.46
6,2,1,0,195325.74
5,2,0,1,29132.43
1,2,1,1,131804.86
3,1,1,1,173784.04
3,2,1,0,26249.86
3,1,1,1,182650.15
8,1,1,0,196582.55
3,1,0,0,141977.54
8,2,1,1,55313.51
7,1,1,1,62944.75
4,1,1,0,72375.03
0,1,0,0,188324.01
9,2,0,1,133403.07
2,1,1,0,157378.5
8,2,1,0,101240.08
6,1,1,1,102502.5
3,2,1,1,37577.66
6,2,1,1,83456.67
2,1,1,0,199420.41
9,2,1,1,24748.89
1,1,1,1,121765.0
4,2,1,1,113666.48
9,1,1,0,134110.93
9,2,1,0,183095.87
10,1,1,1,159891.03
0,1,1,1,8316.19
5,2,0,0,63736.36
3,1,1,1,94715.24
8,2,1,0,68695.38
5,2,0,0,36899.62
2,2,1,0,182775.08
5,1,0,0,62390.59
4,1,1,1,76042.48
4,1,0,1,70956.75
8,2,1,1,67311.12
7,1,1,1,110454.46
3,3,0,0,88479.02
10,1,1,1,122639.73
5,2,1,0,79723.78
2,1,1,1,97677.52
10,1,1,1,100720.02
9,2,1,1,104730.52
8,1,1,1,22499.29
0,1,1,0,28257.89
6,2,0,1,109988.09
1,1,0,1,149991.32
6,2,1,1,45180.8
7,2,1,0,181605.85
5,1,1,1,126469.09
10,1,1,0,160810.85
1,2,0,0,88146.86
2,1,0,0,88333.74
8,1,1,0,90174.83
5,1,1,0,81298.09
7,1,0,1,60013.17
4,1,1,0,100940.91
7,2,1,0,12599.94
9,1,1,1,128590.73
7,2,0,1,23180.37
2,2,1,1,55796.83
8,2,0,1,152097.02
4,1,0,1,162443.05
1,1,1,1,55551.26
3,1,1,1,109496.69
9,2,1,1,72105.63
5,1,1,1,41815.22
4,1,1,0,74005.04
6,1,0,0,70224.34
1,1,0,0,145528.22
3,1,0,1,124486.28
5,1,1,0,10078.02
5,2,0,0,164967.21
4,1,1,1,91149.48
10,2,0,0,103379.31
8,1,1,1,128049.34
3,2,1,0,54342.83
9,4,1,1,13614.01
9,2,0,1,35521.63
4,2,1,0,40496.72
3,1,0,0,91903.9
8,2,1,0,178667.7
2,2,1,0,32202.61
9,2,1,0,117034.32
9,1,1,1,163746.09
5,2,1,1,20346.69
5,2,1,0,84710.65
8,1,0,1,120531.31
1,1,1,1,152273.57
3,1,1,1,144345.58
9,1,1,1,96961.0
3,2,1,0,170307.43
8,2,1,0,29880.99
9,2,1,1,195104.91
1,3,1,0,187756.24
9,2,0,1,67599.69
2,2,1,1,105983.09
5,2,0,0,25980.42
1,2,1,1,112222.64
2,2,1,1,59864.96
1,1,1,0,42581.09
9,1,0,1,4777.23
6,2,0,1,178038.17
3,4,0,1,128521.16
5,2,0,0,109029.72
6,1,1,0,2267.88
7,2,1,1,55054.48
8,1,0,1,76456.17
2,4,1,0,75478.95
10,2,0,1,179144.54
8,1,1,0,193471.74
2,1,1,0,103570.8
1,1,0,0,102628.56
3,2,1,0,55772.04
6,1,1,1,192070.16
3,1,1,1,144808.37
4,1,1,0,5008.23
6,2,0,0,173680.39
5,1,0,1,115753.94
8,1,1,1,38928.48
1,1,0,1,174381.23
3,1,1,1,49829.8
7,1,1,1,76169.68
0,2,0,0,133465.57
5,2,1,1,38761.61
8,2,1,1,176779.46
6,2,1,1,13159.9
9,1,1,0,48217.97
1,1,1,0,134964.85
0,2,1,1,184221.11
6,2,0,0,19264.33
3,1,1,1,92797.23
10,1,1,0,33114.24
6,2,1,0,154347.95
8,2,1,1,184842.21
7,1,1,1,155743.48
6,1,0,1,88815.25
3,2,1,1,193747.57
1,2,0,1,116548.02
6,2,1,0,166324.79
3,2,1,1,40199.01
2,2,0,0,51919.04
1,1,1,1,73329.08
2,1,1,0,145387.05
7,2,0,0,140763.18
2,2,0,0,67979.35
1,1,1,0,133051.64
9,2,1,0,86791.9
7,2,0,1,47579.25
3,1,1,1,151623.71
1,1,1,1,164039.51
4,1,1,0,16528.4
7,1,0,1,66753.1
5,2,0,1,19244.58
10,2,1,0,103832.58
10,2,0,1,502.7
0,2,0,1,1408.68
2,2,0,1,5985.36
0,2,1,0,37460.05
10,1,0,1,30396.43
7,1,1,0,2498.67
8,1,1,1,55346.14
6,1,1,0,148330.97
2,1,1,1,59237.72
9,2,1,1,48644.94
10,2,1,1,140759.03
9,2,1,1,107712.42
2,2,1,1,181718.73
3,1,0,0,37054.65
3,1,1,1,173940.59
6,1,1,0,99298.8
8,2,1,0,62933.03
4,2,1,1,55287.84
2,1,0,1,48197.06
7,1,1,0,178642.73
3,2,1,1,8282.22
5,2,1,0,33300.56
3,2,1,0,76515.79
5,2,1,1,33680.56
1,1,1,0,168886.39
7,1,0,0,191746.23
9,1,1,1,93091.02
8,1,0,0,23904.52
9,1,0,1,15807.07
3,2,1,1,83773.02
4,1,1,1,90162.35
3,1,1,1,36639.25
7,2,1,0,139469.11
2,1,1,1,198402.37
2,1,0,0,194584.48
2,1,0,0,159629.64
8,1,0,0,34231.48
3,1,1,0,69643.31
3,2,0,0,90270.16
8,1,1,0,47848.56
2,2,1,1,162865.52
9,1,0,1,168650.4
8,1,0,0,54372.37
0,2,0,1,133897.32
5,2,1,0,147878.05
2,1,0,1,118313.38
2,2,1,0,181224.24
7,2,1,0,7921.57
8,1,0,1,5708.19
4,2,1,0,56756.52
2,1,1,0,4121.04
10,2,0,1,97213.09
9,1,1,1,12799.23
8,2,0,1,50400.32
9,2,1,1,41447.86
2,2,0,1,185543.35
3,1,0,1,189988.65
6,1,0,1,170819.01
9,1,0,0,85547.33
8,1,1,0,137037.97
4,2,1,0,19283.14
2,1,1,0,169425.3
8,1,1,1,132038.65
3,2,1,1,3626.47
4,2,1,1,50881.51
7,1,1,1,149170.25
7,1,0,0,182505.68
5,1,1,0,194072.56
1,2,1,1,9209.21
0,1,1,1,167931.81
3,1,1,1,123096.56
0,1,1,1,3965.69
10,1,1,1,87711.61
7,1,1,1,49667.28
0,2,1,0,136675.22
6,1,1,0,35865.44
3,1,0,1,26136.13
7,1,1,0,33373.26
7,2,0,1,10096.25
8,2,1,1,188782.3
7,2,0,0,79775.19
6,2,0,0,152740.16
3,1,0,1,5791.85
3,2,1,1,13182.43
9,1,0,1,187551.24
1,2,1,1,110560.14
5,3,1,1,63795.62
8,1,1,1,62086.62
2,2,1,1,12483.56
9,2,0,1,10963.04
6,1,1,1,8247.0
3,1,1,1,156260.08
4,2,1,1,26927.69
8,1,1,0,84782.42
8,2,1,0,19842.11
3,1,1,1,95393.43
10,2,1,1,133995.59
5,2,0,1,108003.38
5,1,1,1,99154.86
1,1,1,0,49503.5
0,1,1,0,196533.72
2,2,1,0,188426.13
10,2,1,0,171340.68
6,1,1,0,79071.89
9,2,0,0,20940.76
9,2,1,1,34774.26
1,1,0,0,6865.41
6,2,1,1,51143.43
6,1,0,0,47031.4
0,2,1,0,47160.01
8,1,0,1,158666.99
2,2,0,0,65464.66
0,1,1,0,78255.86
9,2,1,1,103548.25
7,2,1,1,89609.26
2,2,0,1,193476.04
5,2,1,1,5199.02
8,1,1,0,52827.51
1,2,1,1,86507.88
10,1,1,1,100423.88
1,2,1,0,175611.5
6,2,1,1,19282.85
4,1,0,1,27448.33
7,2,1,0,183963.34
1,2,1,0,45113.92
3,2,1,0,110776.01
9,2,0,1,183042.2
10,2,0,1,161571.79
0,1,1,1,166692.03
10,2,1,1,71173.64
3,1,0,1,5353.12
2,2,1,1,86019.48
4,2,0,1,86383.82
5,1,0,0,31641.52
6,1,1,1,70548.96
1,2,1,1,24411.02
2,1,0,1,122254.86
6,2,1,0,186035.72
9,2,0,1,73133.82
1,3,1,0,187734.49
6,2,1,0,111590.35
9,2,0,0,15859.95
5,1,1,0,61324.87
8,1,1,1,176868.89
5,1,0,1,98896.06
7,2,1,1,108739.15
6,2,1,0,12266.06
5,1,1,1,163317.5
2,2,1,1,182247.77
7,2,1,1,168261.4
5,2,1,0,158590.66
1,1,1,0,102566.46
4,1,1,0,141827.83
4,2,0,0,161671.15
7,2,0,0,192013.23
1,1,0,0,127875.1
8,1,1,0,60811.56
7,1,0,1,131177.22
6,1,1,1,130862.11
6,2,0,1,72970.93
2,2,1,0,28123.99
3,1,1,0,140754.19
2,1,0,0,166650.32
10,2,1,0,45507.24
6,1,0,0,112202.64
2,1,1,1,37140.2
1,1,1,1,178256.58
1,1,1,0,100982.93
1,1,0,1,109626.13
8,2,1,1,99251.24
6,1,1,0,143345.69
5,2,1,0,59653.03
3,1,0,1,196864.61
1,1,0,0,109960.4
10,1,1,1,127256.7
0,2,1,0,1099.95
2,2,1,1,146192.4
3,2,1,0,48553.77
7,1,0,0,144407.1
5,1,1,1,195760.53
5,2,1,1,44827.47
3,2,1,1,88743.99
6,2,1,1,88837.11
8,2,1,0,62112.7
4,2,0,0,163563.07
2,2,1,1,174800.31
3,1,0,1,42429.88
6,2,1,1,82647.65
0,2,0,0,134175.15
4,2,1,0,92243.94
4,2,1,1,6175.53
9,1,0,0,29213.63
8,1,0,1,67214.02
2,1,1,0,169037.84
6,1,1,1,188809.23
10,1,0,1,79408.17
5,1,1,1,89222.66
7,1,1,0,86079.67
2,1,1,1,12944.17
3,2,1,1,166516.84
4,1,0,0,126419.8
10,1,0,1,89103.05
2,2,1,0,132973.17
7,2,1,0,93122.41
7,1,0,0,167522.19
9,1,0,0,157239.6
1,2,0,1,107429.71
9,1,1,0,75304.09
6,1,1,0,182944.47
2,2,1,1,5983.7
3,2,0,0,163655.01
5,2,1,0,89385.92
8,2,0,1,168773.54
8,2,0,0,96864.36
5,1,0,0,134455.84
9,2,1,0,28368.37
7,2,1,0,103898.59
4,1,1,0,63239.65
1,3,1,1,170138.68
1,2,0,1,3837.08
5,1,1,1,92977.75
6,1,1,0,191368.37
3,3,1,0,104889.2
5,1,0,0,60285.3
8,2,1,1,180693.61
9,2,1,0,126475.79
1,2,0,0,133535.99
6,2,1,1,87412.24
5,2,1,1,164886.64
1,1,1,0,116238.39
8,2,1,1,138051.19
4,1,1,1,101617.64
10,1,1,0,1985.41
1,1,0,0,165626.6
10,2,1,0,177784.68
2,2,1,1,65765.22
10,2,1,1,50759.8
2,1,1,0,163216.48
2,1,1,1,74850.93
1,2,1,1,23491.09
2,2,1,0,134272.57
5,1,1,0,155721.15
3,1,1,0,147230.77
8,2,1,1,133210.44
2,1,1,1,18986.12
6,1,1,1,100507.81
3,1,1,0,59346.4
1,2,1,1,95372.64
10,1,1,1,31805.49
9,1,1,1,51959.82
8,1,0,1,130824.57
4,2,0,0,157694.76
8,2,1,1,933.38
8,1,0,1,2560.11
3,1,1,1,12905.89
6,2,1,0,176692.87
5,2,1,1,102908.63
6,2,0,1,41291.05
9,2,1,0,119127.06
8,2,0,1,126434.61
1,2,0,0,103901.35
10,2,1,1,85153.0
5,2,1,0,12493.61
4,2,1,1,167336.78
10,2,0,1,186180.42
1,4,1,0,88566.9
6,1,0,0,172526.9
4,1,0,0,137985.69
9,1,1,0,19793.73
3,2,1,1,107874.39
3,2,0,0,171995.34
5,1,1,0,61829.89
6,1,1,1,31728.35
3,3,0,0,155221.05
2,2,0,0,130866.95
1,2,1,1,62199.78
9,1,1,0,24255.21
3,1,1,0,64679.07
1,1,1,0,88120.78
8,1,1,1,66463.62
7,1,1,0,15142.1
2,2,1,0,102908.91
2,2,0,0,48170.57
6,2,1,1,11597.69
6,1,1,0,172450.04
9,2,0,1,184061.17
6,1,1,1,21038.58
6,2,1,0,109538.35
9,2,1,0,129192.55
3,1,1,0,146516.86
5,2,1,0,181430.91
5,2,0,0,121451.21
4,1,0,1,131712.51
9,2,1,0,53294.17
1,1,0,0,96546.55
1,3,1,1,184524.65
4,1,1,0,195259.31
5,1,1,1,172618.52
7,1,1,1,59259.44
8,1,0,0,25899.21
9,1,0,0,3749.0
4,1,1,1,101918.96
8,2,1,1,57802.62
6,2,0,0,142454.77
3,1,1,0,143829.54
6,1,0,1,44114.88
3,1,1,1,186948.35
7,1,0,1,173629.78
4,1,1,1,49133.45
0,2,0,0,178122.71
6,1,0,0,20893.61
1,2,1,0,41303.29
9,1,1,1,199808.1
2,1,0,1,180490.53
1,2,1,1,87400.53
2,2,1,1,73686.75
1,1,1,1,172497.73
5,2,1,0,89286.29
2,2,0,1,180082.7
6,1,1,0,22102.25
6,1,0,1,76068.95
0,2,1,0,32159.46
2,1,0,0,159557.28
2,2,1,1,107673.35
6,1,0,1,33607.72
5,3,1,0,141035.65
2,2,0,1,115719.08
1,3,1,0,86128.21
6,2,1,0,147668.64
2,1,1,0,177480.45
10,2,1,1,190937.09
3,2,1,0,84531.79
6,2,1,1,161133.4
0,2,1,0,185555.63
10,1,1,0,33075.24
3,1,1,0,39806.75
2,2,0,1,26389.92
6,1,1,1,12162.76
2,2,1,1,167237.94
6,2,1,1,52067.37
9,1,1,0,184006.36
6,1,1,0,582.59
7,1,1,0,143274.41
5,3,1,1,54474.48
5,2,1,1,121428.2
2,2,1,1,79704.12
2,1,1,1,41055.71
1,1,0,0,41590.4
10,2,0,0,54019.93
9,1,1,0,76053.07
6,1,1,1,184977.2
8,1,1,0,127678.95
4,1,1,1,1243.97
5,2,1,1,76326.67
5,2,1,1,145338.61
3,2,1,1,57751.21
4,2,0,0,138880.24
3,2,1,1,136120.29
6,1,1,1,167621.18
7,2,1,0,173276.62
1,2,1,1,99661.46
6,1,0,0,66333.56
4,1,1,1,70240.79
1,1,1,1,113553.42
6,1,0,1,690.84
1,1,1,0,98802.76
4,1,0,1,130661.95
1,1,0,1,116378.82
1,2,0,1,186052.15
9,1,0,0,100101.06
7,1,1,1,169952.82
8,1,1,0,61792.76
7,1,1,1,37973.13
8,2,1,0,188974.81
5,2,0,1,86334.64
1,1,1,1,152845.99
2,2,1,1,146652.11
3,3,1,0,45482.04
6,1,1,0,168816.73
2,2,1,1,59297.34
9,1,1,0,125848.88
7,1,0,0,76264.27
2,2,1,0,3939.87
6,2,1,1,15306.29
5,1,1,0,58214.79
4,2,0,1,35877.03
4,1,1,0,21254.06
3,1,1,1,24533.89
2,2,1,0,23531.5
8,2,1,0,89099.18
8,1,1,1,807.06
7,1,1,1,121592.5
2,2,1,1,4700.66
3,1,1,0,161909.95
1,1,0,1,90389.61
0,2,1,0,2919.21
8,2,1,1,99086.74
1,3,1,0,163170.32
0,1,1,1,72757.33
6,2,1,0,73286.8
3,1,0,1,146056.29
8,1,0,0,167673.37
7,2,1,1,146011.55
9,1,0,1,103381.47
1,1,1,1,83022.92
8,2,0,1,46041.08
5,1,0,1,182843.24
2,2,1,1,171364.18
3,1,1,0,183399.12
6,2,0,1,152883.95
3,2,1,0,50560.45
5,2,1,0,54702.66
3,1,1,0,78365.75
8,2,1,0,68666.63
2,2,1,0,151375.73
10,1,1,1,19959.67
8,1,1,0,26955.72
5,1,1,1,76267.59
4,1,1,0,100998.5
7,1,0,1,191070.01
3,1,0,0,176858.5
6,1,1,1,45325.26
3,1,1,0,190958.48
9,2,0,1,78896.59
5,1,1,0,121964.46
10,1,0,1,11144.4
4,2,1,0,144181.48
5,2,1,1,32757.55
3,1,1,0,80320.3
4,1,1,0,185830.72
6,2,1,1,160095.31
2,2,1,1,52198.84
3,2,1,0,31811.44
5,2,1,1,104181.78
6,2,1,1,67667.19
2,2,1,1,193974.47
7,1,1,0,198055.94
0,1,0,1,43249.67
4,2,1,0,55218.02
7,1,1,0,131305.37
4,2,1,1,43117.1
2,1,0,1,186655.11
9,2,0,1,33266.29
2,2,1,1,555.28
6,1,1,0,150944.31
4,1,1,0,72846.58
7,1,1,1,35279.74
1,1,1,1,2101.89
3,2,0,0,94949.84
3,2,1,0,99061.75
3,1,1,0,74692.06
3,2,1,0,116692.8
10,1,1,0,32824.15
7,2,1,0,139607.61
4,2,1,1,115525.13
0,1,1,0,20955.03
9,2,1,0,52341.15
4,1,1,1,159813.18
9,1,1,0,169935.46
9,1,1,1,146033.52
3,2,0,1,153122.73
3,1,1,1,60335.24
7,2,1,1,163757.29
7,2,0,0,156648.81
8,1,1,1,176471.78
9,2,1,0,5388.3
2,1,0,1,93332.64
3,2,0,1,71192.82
0,1,1,1,170309.19
5,1,1,1,109794.31
7,2,1,1,166310.82
5,2,1,1,126728.27
6,1,0,0,30338.94
6,2,1,1,37935.83
9,2,0,0,25329.48
1,2,0,0,49676.33
9,2,1,1,169498.61
7,3,1,1,26500.29
3,1,1,1,166458.41
1,1,1,0,181294.39
1,1,1,1,21768.21
5,2,0,0,72849.29
1,1,1,0,24499.97
3,1,0,0,98994.92
5,1,0,1,141446.01
7,2,1,1,77864.41
4,2,1,0,115115.32
10,2,0,1,168605.96
6,2,0,0,38550.4
0,1,1,0,160618.61
1,2,1,0,3701.63
8,2,1,0,88659.44
2,2,0,1,44273.91
7,2,0,1,156495.39
0,1,1,0,182988.94
8,2,1,1,175082.2
5,1,1,0,148811.14
1,3,1,0,85901.09
1,1,1,0,199255.32
5,1,0,0,107973.44
9,2,0,1,128028.6
3,2,1,0,104610.86
8,2,1,1,69676.55
2,1,0,0,35982.42
7,2,0,1,117939.17
8,1,1,1,95140.62
4,2,1,0,167682.57
1,2,1,1,56562.57
3,1,1,0,90305.97
10,1,0,1,109895.16
7,1,1,0,1843.24
1,1,1,1,102747.02
9,2,1,0,97465.89
4,1,0,1,105352.55
4,1,1,0,85801.77
1,1,1,1,69370.05
5,1,1,0,176945.96
4,1,0,1,21597.2
2,2,1,0,152039.67
6,2,1,1,111893.09
7,2,1,0,195074.62
2,2,0,0,15959.01
4,1,0,0,72628.84
5,3,0,1,64157.24
7,1,1,1,23860.5
3,1,1,1,85687.09
2,2,1,0,179451.42
8,1,1,1,93180.09
1,2,1,0,157097.09
3,3,1,1,80344.96
4,1,1,0,26080.54
3,1,1,1,31406.93
7,2,1,1,32044.64
9,2,1,0,132734.87
6,1,1,0,61602.42
6,1,1,1,41304.44
6,1,1,0,57962.41
3,1,1,0,42862.82
4,2,1,1,152992.04
1,2,1,1,91193.65
7,2,1,1,130132.41
4,2,0,0,88751.45
6,1,0,0,104118.93
7,1,0,0,42028.16
3,1,1,0,75632.78
1,2,1,1,53710.23
5,2,0,1,13066.3
6,2,1,0,152417.97
3,1,1,1,3299.01
9,2,1,0,198091.81
0,1,1,1,103934.12
9,2,1,1,70403.65
5,1,1,0,102179.86
2,2,1,0,30375.18
2,1,1,0,184796.84
1,1,0,1,166264.89
4,1,0,1,88391.97
4,1,1,1,115186.97
10,2,1,1,13935.53
4,1,1,0,83910.4
0,1,0,0,34712.34
9,2,1,0,13871.34
1,1,1,1,139494.75
0,2,0,1,140724.64
7,2,1,0,20682.46
3,2,1,0,124202.26
3,2,1,0,159638.77
9,1,1,0,171056.65
3,3,0,1,25333.03
3,2,1,1,29372.62
9,3,0,1,38533.79
7,3,1,0,156122.13
2,3,1,1,57904.22
1,1,1,1,31257.1
2,1,1,0,193214.05
6,2,1,1,137757.69
7,2,1,0,13308.2
6,1,1,1,132861.9
1,2,1,0,125083.29
4,1,1,1,12405.2
3,2,1,0,37697.29
3,2,1,1,105599.65
8,1,1,0,142783.98
6,3,0,1,168412.07
9,2,0,1,184036.47
9,2,0,0,48478.47
7,2,0,1,3896.08
1,1,1,0,132370.75
10,1,1,1,128260.86
1,2,1,0,106534.15
2,2,0,1,102515.42
7,2,1,1,83643.87
7,1,1,0,138906.85
1,2,1,1,29995.83
3,1,1,0,164081.42
5,1,0,0,187976.88
2,2,0,0,158171.36
4,2,0,0,155711.64
7,3,1,0,85890.75
7,2,1,1,83844.79
3,1,1,0,41777.9
4,2,1,1,81908.09
6,2,1,1,139377.24
6,1,0,1,73562.05
8,2,1,1,165786.1
2,2,1,0,174921.91
3,2,1,1,120790.02
5,2,1,0,56092.51
3,2,1,1,158816.03
4,2,0,1,125660.99
0,1,1,0,128400.62
8,1,1,0,107181.22
4,1,1,0,77203.72
6,2,1,0,129740.11
0,2,0,1,187604.97
10,1,1,1,184754.26
3,1,1,0,63981.37
9,1,1,0,192831.67
10,1,1,1,70849.47
0,1,1,0,27914.95
4,3,1,0,173568.3
6,1,0,1,9324.31
7,2,1,0,26628.88
8,2,0,1,145601.8
8,2,1,0,144496.07
1,2,1,1,11779.98
6,1,0,0,83983.39
4,2,0,1,123318.37
5,2,1,1,65481.86
3,2,1,0,47728.0
5,1,0,1,59195.05
2,1,0,0,98060.51
4,2,1,0,90106.94
9,1,1,1,13549.34
9,1,1,0,113436.08
7,2,1,1,42442.21
9,1,1,0,68297.61
7,2,0,0,80134.65
6,2,1,1,96051.1
3,1,0,1,80682.35
2,1,0,1,111149.98
5,2,1,0,182612.38
2,2,1,0,109201.43
6,1,0,1,151146.67
9,1,1,1,93901.61
6,1,1,0,36342.79
5,1,0,0,98302.57
4,1,0,0,84972.9
2,1,1,1,108747.12
9,1,1,1,21862.19
1,2,0,0,121551.93
0,2,1,0,177065.24
2,2,1,1,140460.01
2,2,1,1,35337.31
7,1,1,1,193502.93
8,1,1,1,32174.03
6,1,0,1,5811.9
5,1,0,1,149593.61
7,1,0,1,37439.9
3,1,1,1,142763.51
7,2,0,0,45038.74
9,2,0,0,172097.4
7,1,1,1,180344.69
2,1,1,1,37392.56
8,1,1,1,36864.05
5,2,0,0,132418.59
4,2,0,0,60894.26
5,1,1,1,143913.33
3,2,1,1,172240.27
7,2,1,0,86619.77
6,2,1,0,164074.89
5,1,1,1,69039.43
1,2,1,1,132468.76
9,1,0,1,65316.5
5,2,0,1,57164.19
8,1,1,1,34397.08
1,3,1,1,177431.59
9,1,1,0,142009.46
6,2,1,1,80618.47
6,2,1,1,124218.27
9,1,1,0,85286.3
8,2,0,0,40889.14
4,2,1,1,107236.87
7,2,1,1,168085.97
5,3,0,1,146663.43
7,1,1,0,4791.8
1,1,1,1,120819.58
2,1,1,0,114539.67
4,2,1,1,154000.99
2,1,1,0,137980.58
9,1,0,0,83343.73
3,2,1,1,82195.15
5,2,1,0,149550.95
5,2,1,1,197688.5
0,2,0,1,72929.96
10,3,1,0,171045.35
3,2,0,1,27731.05
6,2,1,1,126131.9
4,1,1,1,103931.49
2,2,1,0,147635.33
9,2,0,0,61961.57
0,2,0,1,125435.47
0,2,0,1,42240.54
2,2,0,0,57942.88
5,1,1,1,153419.62
10,2,1,0,189727.12
2,2,0,0,165385.55
9,1,1,0,19687.99
3,1,1,0,39473.63
7,2,1,1,144723.38
6,2,1,1,194895.57
0,2,1,1,77271.91
5,2,1,0,105096.82
7,2,0,1,176780.39
5,1,1,0,153786.46
2,2,1,0,43612.06
9,2,0,1,79479.74
9,3,1,0,92320.37
2,1,0,0,193201.86
4,1,0,0,126353.13
3,2,1,1,135008.92
1,2,0,1,17135.6
7,2,1,0,60651.77
2,2,0,1,188343.05
2,1,1,0,23291.83
6,2,1,0,64443.75
8,2,1,1,287.99
2,2,0,1,137961.41
3,1,1,0,72169.95
5,1,0,0,39608.58
9,2,0,1,175458.21
5,2,1,1,89524.83
2,2,1,1,13221.25
2,1,1,0,102889.34
8,1,0,0,166468.21
9,2,1,0,27149.27
5,1,1,1,59601.15
4,1,0,1,22026.18
7,1,1,0,153059.62
0,2,0,1,167313.07
4,2,1,0,12833.96
8,2,1,1,197582.79
3,1,0,0,4033.39
7,2,0,1,125877.22
1,2,1,1,176913.42
3,1,1,0,105476.65
8,2,1,0,59172.42
1,1,1,1,108731.02
6,2,1,1,175310.38
8,1,1,1,38170.04
1,1,1,1,105887.04
3,1,1,1,95625.03
4,2,0,0,9541.15
9,1,0,0,148516.79
2,1,1,0,113907.8
1,3,1,0,164647.72
2,2,1,0,98621.04
8,2,1,1,37479.97
6,2,1,1,15846.42
2,1,0,1,5104.08
8,1,1,0,61937.6
6,2,1,1,170008.74
5,2,1,0,165000.68
1,1,1,1,76197.05
7,2,0,0,118045.98
5,2,1,1,157360.9
8,2,0,1,196226.38
4,2,0,1,44384.57
7,2,1,1,72993.65
7,1,0,0,124571.09
2,2,1,0,43640.16
2,2,0,0,31121.42
4,1,1,0,22372.78
8,2,1,1,170338.35
1,1,0,0,158845.49
7,2,1,0,67926.18
1,1,1,1,194783.12
4,1,1,0,176036.01
3,1,1,1,198826.03
1,1,1,1,168683.57
10,1,0,0,6936.27
7,1,0,1,179230.23
5,1,1,0,103421.91
0,2,1,1,147578.26
5,1,1,1,130504.49
10,1,1,1,16149.13
7,1,0,0,118862.08
1,1,1,0,143397.14
10,1,1,0,137959.0
9,1,1,0,93702.96
4,1,0,0,172939.3
9,1,1,1,108162.13
0,2,0,1,35896.09
9,2,1,1,104852.6
7,1,0,1,188850.89
2,1,1,0,28615.8
10,2,1,0,172001.44
8,1,1,1,60116.57
4,2,1,1,170528.63
0,2,0,0,189683.7
9,2,0,0,49734.94
1,1,1,1,121529.59
10,1,1,0,71071.47
4,1,0,1,142995.32
6,1,1,0,13054.25
2,2,1,0,89402.54
1,1,0,1,111241.37
2,1,0,1,119638.85
6,2,1,1,151581.79
6,1,1,0,73881.68
9,2,1,0,176902.83
2,2,0,1,7034.94
7,1,1,0,122547.58
